id_hogar,renglon,pobreden,age_baseline,sex_baseline,yycali_97,state,village,cut,y_post,y_baseline,xbin,bin_midpt
642700,3,1,11,male,720,3,300240000,759.35999,1,1,3,-37.5
643670,3,1,13,female,733,3,300580096,759.35999,1,1,5,-27.5
404924,6,1,9,male,722,3,300550016,759.35999,1,1,3,-37.5
400944,4,1,11,male,710,3,300830016,759.35999,1,1,1,-47.5
400417,4,no pobre,10,male,808,3,301550080,759.35999,1,1,20,47.5
120614,4,no pobre,15,female,766,3,300210048,759.35999,0,1,12,7.5
650955,4,1,11,female,753,3,300270016,759.35999,0,0,9,-7.5
118876,5,1,16,male,751,3,300240000,759.35999,0,0,9,-7.5
517800,3,1,13,female,740,3,300580064,759.35999,0,1,7,-17.5
401351,8,1,9,male,718,3,300580160,759.35999,1,1,2,-42.5
410544,6,1,7,male,714,3,300580096,759.35999,1,1,1,-47.5
645090,6,1,12,female,754.5,3,300580096,759.35999,1,1,10,-2.5
404851,7,1,8,female,727,3,300560000,759.35999,1,1,4,-32.5
657122,7,1,12,male,747,3,300830048,759.35999,1,1,8,-12.5
451103,8,1,9,female,749,3,300580128,759.35999,1,1,8,-12.5
643670,4,1,10,male,733,3,300580096,759.35999,1,1,5,-27.5
332233,4,1,9,male,734,3,301960000,759.35999,1,1,5,-27.5
229965,5,1,13,male,757,3,300080032,759.35999,0,0,10,-2.5
642930,5,1,11,male,712,3,300240000,759.35999,1,1,1,-47.5
643920,5,no pobre,13,male,760,3,300790016,759.35999,1,1,11,2.5
330867,7,1,11,female,756.5,3,302000000,759.35999,1,0,10,-2.5
642100,3,1,12,male,719,3,300580096,759.35999,1,1,2,-42.5
401842,3,1,9,male,727,3,300580128,759.35999,1,1,4,-32.5
410198,4,1,15,male,731,3,300580064,759.35999,0,1,5,-27.5
410382,4,1,16,male,749,3,300580064,759.35999,0,1,8,-12.5
642720,5,1,15,male,718,3,300240000,759.35999,0,0,2,-42.5
328894,6,no pobre,13,male,781.5,3,300460032,759.35999,0,1,15,22.5
410338,4,1,11,male,744,3,300580064,759.35999,1,1,7,-17.5
211338,5,1,9,male,714,3,300580096,759.35999,1,1,1,-47.5
222225,8,1,7,male,735,3,301100032,759.35999,1,1,6,-22.5
656562,3,1,11,male,752,3,300830144,759.35999,1,1,9,-7.5
118879,7,no pobre,14,male,790,3,300240000,759.35999,0,0,17,32.5
642380,5,1,16,male,746.5,3,300580096,759.35999,1,1,8,-12.5
230107,5,no pobre,15,female,795,3,300140032,759.35999,1,0,18,37.5
643420,9,no pobre,10,female,783,3,300240000,759.35999,1,1,15,22.5
113968,7,1,7,female,741,3,300200032,759.35999,1,1,7,-17.5
637897,6,1,7,female,745.33002,3,300660032,759.35999,0,1,8,-12.5
411461,4,1,14,female,709.5,3,300580096,759.35999,0,0,1,-47.5
424571,7,1,9,female,745.14001,3,300230176,759.35999,1,1,8,-12.5
330898,4,1,12,female,759,3,302000000,759.35999,1,1,10,-2.5
118896,4,1,11,male,752,3,300240000,759.35999,1,1,9,-7.5
230167,3,no pobre,8,female,790,3,300140032,759.35999,1,1,17,32.5
640430,3,1,7,male,746,3,300580128,759.35999,1,1,8,-12.5
328781,6,no pobre,13,female,794,3,302000032,759.35999,0,0,17,32.5
656292,3,1,14,male,731,3,300830144,759.35999,0,1,5,-27.5
451103,6,1,14,female,749,3,300580128,759.35999,1,1,8,-12.5
640260,5,1,13,female,728,3,300580128,759.35999,0,1,4,-32.5
332226,4,1,14,female,754,3,301960000,759.35999,0,1,9,-7.5
156552,4,1,16,male,727.33002,3,300830080,759.35999,0,1,4,-32.5
400932,5,1,8,female,732,3,300830016,759.35999,1,1,5,-27.5
649490,6,1,12,female,715.25,3,300580128,759.35999,1,1,2,-42.5
118879,9,no pobre,9,female,790,3,300240000,759.35999,0,1,17,32.5
230142,6,1,12,male,745,3,300140032,759.35999,1,1,8,-12.5
450744,8,no pobre,9,female,783,3,300230016,759.35999,1,1,15,22.5
314712,3,1,8,female,733,3,300830016,759.35999,1,1,5,-27.5
410044,6,1,10,female,744,3,300580096,759.35999,1,1,7,-17.5
407132,3,1,16,male,743.5,3,300580096,759.35999,0,0,7,-17.5
656582,9,1,13,female,717,3,300830144,759.35999,1,1,2,-42.5
637791,5,1,9,female,743.5,3,300660032,759.35999,1,1,7,-17.5
451656,2,1,12,male,749,3,300230016,759.35999,1,1,8,-12.5
450744,7,no pobre,12,female,783,3,300230016,759.35999,1,1,15,22.5
424572,4,1,7,female,747.64001,3,300230176,759.35999,1,1,8,-12.5
314672,10,1,7,female,736.25,3,300830016,759.35999,1,1,6,-22.5
637895,3,1,11,male,733,3,300660032,759.35999,1,1,5,-27.5
644290,7,no pobre,15,male,779,3,300790016,759.35999,0,1,14,17.5
410544,5,1,9,male,714,3,300580096,759.35999,1,1,1,-47.5
118883,3,1,9,male,739,3,300240000,759.35999,1,1,6,-22.5
118860,5,1,8,male,738,3,300240000,759.35999,1,1,6,-22.5
225503,2,1,16,male,718.33002,3,301830016,759.35999,0,0,2,-42.5
514720,4,1,15,female,712,3,300580096,759.35999,0,1,1,-47.5
411935,7,1,7,female,718.5,3,300580096,759.35999,1,1,2,-42.5
120574,4,1,13,male,718,3,300210048,759.35999,1,0,2,-42.5
404975,6,no pobre,16,female,785,3,300550016,759.35999,0,1,16,27.5
694927,2,1,16,female,754,3,300830144,759.35999,0,0,9,-7.5
403622,6,1,10,female,757.5,3,300550016,759.35999,1,1,10,-2.5
623481,3,1,8,male,732,3,300660032,759.35999,1,1,5,-27.5
211338,3,1,12,male,714,3,300580096,759.35999,1,1,1,-47.5
644640,7,1,12,male,758,3,300580064,759.35999,1,1,10,-2.5
516420,5,1,6,female,712,3,300580096,759.35999,1,1,1,-47.5
637817,4,1,13,female,710,3,300660032,759.35999,0,1,1,-47.5
623475,4,1,16,female,723.25,3,300660032,759.35999,1,1,3,-37.5
113963,3,1,7,female,719.45001,3,300200032,759.35999,1,0,3,-37.5
332562,3,1,6,male,737.45001,3,300290016,759.35999,1,0,6,-22.5
113992,4,1,6,female,748.40002,3,300200032,759.35999,1,1,8,-12.5
637879,4,1,10,female,735,3,300660032,759.35999,1,1,6,-22.5
401102,4,1,12,male,730,3,301550016,759.35999,1,1,5,-27.5
320321,8,1,7,female,727,3,302010048,759.35999,1,1,4,-32.5
450737,5,1,13,female,715.33002,3,300230016,759.35999,1,0,2,-42.5
637248,6,1,15,male,741,3,300660032,759.35999,1,0,7,-17.5
618802,4,1,15,female,741,3,300580064,759.35999,0,1,7,-17.5
230114,6,1,6,male,736,3,300140032,759.35999,1,1,6,-22.5
632288,3,1,16,male,757.33002,3,302030016,759.35999,0,0,10,-2.5
450744,6,no pobre,15,male,783,3,300230016,759.35999,1,1,15,22.5
411044,4,1,15,female,734,3,300580032,759.35999,0,0,5,-27.5
113934,5,1,12,male,713,3,300200032,759.35999,0,1,1,-47.5
118946,7,1,11,female,738,3,300240032,759.35999,1,1,6,-22.5
224949,5,1,14,male,723.5,3,301830016,759.35999,1,1,3,-37.5
655222,5,1,10,female,715,3,300830016,759.35999,1,1,2,-42.5
423935,3,1,12,male,712,3,300230176,759.35999,1,1,1,-47.5
654312,5,1,12,female,737,3,300830048,759.35999,1,1,6,-22.5
409829,4,1,12,male,734,3,301550144,759.35999,1,1,5,-27.5
637887,3,no pobre,6,male,788.14001,3,300660032,759.35999,1,1,16,27.5
112504,6,1,8,female,719,3,301100000,759.35999,1,1,2,-42.5
423227,3,1,10,male,759,3,300230144,759.35999,1,1,10,-2.5
110534,3,1,14,male,747,3,300580096,759.35999,0,1,8,-12.5
411044,6,1,11,male,734,3,300580032,759.35999,1,1,5,-27.5
514880,6,1,6,female,751,3,300580096,759.35999,1,1,9,-7.5
642340,4,1,14,male,741,3,300580096,759.35999,1,1,7,-17.5
112504,5,1,10,male,719,3,301100000,759.35999,1,0,2,-42.5
401144,6,no pobre,13,male,788,3,301550016,759.35999,1,1,16,27.5
407511,4,1,15,female,732,3,300580096,759.35999,0,1,5,-27.5
513190,5,1,15,female,732.5,3,300580096,759.35999,1,1,5,-27.5
328933,4,no pobre,15,male,788,3,300460032,759.35999,0,0,16,27.5
641170,3,1,15,female,755,3,300580096,759.35999,1,1,10,-2.5
404958,5,no pobre,9,male,786,3,300550016,759.35999,1,1,16,27.5
634092,5,1,10,male,722,3,300230016,759.35999,1,1,3,-37.5
407132,5,1,10,male,743.5,3,300580096,759.35999,1,1,7,-17.5
230171,3,1,8,male,731,3,300140032,759.35999,1,1,5,-27.5
649080,4,1,14,male,711,3,300580128,759.35999,1,1,1,-47.5
450206,5,1,13,female,727,3,300580064,759.35999,1,1,4,-32.5
644570,7,1,11,female,720,3,300240000,759.35999,1,1,3,-37.5
313905,5,1,10,male,711,3,300830016,759.35999,1,1,1,-47.5
411077,4,1,16,female,754,3,300580128,759.35999,0,0,9,-7.5
326802,4,1,15,male,725,3,301730048,759.35999,0,0,4,-32.5
640240,7,1,11,female,747,3,300580128,759.35999,1,1,8,-12.5
404924,4,1,12,female,722,3,300550016,759.35999,0,0,3,-37.5
400670,4,1,11,female,719,3,300830112,759.35999,0,0,2,-42.5
410044,4,1,16,male,744,3,300580096,759.35999,0,0,7,-17.5
401136,4,1,12,male,725,3,301550016,759.35999,1,1,4,-32.5
404851,5,1,15,female,727,3,300560000,759.35999,0,1,4,-32.5
450168,5,1,7,male,730,3,301980032,759.35999,1,1,5,-27.5
646600,5,1,12,female,733.5,3,300580096,759.35999,1,1,5,-27.5
637886,3,1,13,male,726.33002,3,300660032,759.35999,0,0,4,-32.5
211195,4,1,14,male,725,3,300580096,759.35999,1,1,4,-32.5
400417,3,no pobre,14,female,808,3,301550080,759.35999,0,1,20,47.5
211217,6,1,10,male,756,3,300580096,759.35999,1,1,10,-2.5
450193,4,1,15,female,739,3,300580064,759.35999,1,1,6,-22.5
404851,6,1,12,male,727,3,300560000,759.35999,0,1,4,-32.5
328888,8,1,8,male,720,3,300460032,759.35999,1,1,3,-37.5
640080,4,1,9,female,752,3,300580128,759.35999,1,1,9,-7.5
642600,6,no pobre,11,female,785,3,300240000,759.35999,1,1,16,27.5
640050,4,1,11,female,739,3,300580128,759.35999,1,1,6,-22.5
211195,7,1,9,male,725,3,300580096,759.35999,1,1,4,-32.5
511230,6,1,11,female,738.5,3,300580128,759.35999,0,1,6,-22.5
643610,3,1,9,female,729,3,300580096,759.35999,1,1,4,-32.5
332192,3,1,11,female,718,3,301960000,759.35999,1,1,2,-42.5
451732,3,1,9,male,721,3,300580000,759.35999,1,1,3,-37.5
404117,4,1,11,male,733,3,300550016,759.35999,1,1,5,-27.5
222225,6,1,11,female,735,3,301100032,759.35999,1,1,6,-22.5
640270,3,1,13,male,727,3,300580128,759.35999,0,1,4,-32.5
328888,7,1,10,male,720,3,300460032,759.35999,1,1,3,-37.5
229965,6,1,10,female,757,3,300080032,759.35999,0,1,10,-2.5
411077,5,1,13,female,754,3,300580128,759.35999,1,1,9,-7.5
222225,7,1,8,male,735,3,301100032,759.35999,1,1,6,-22.5
229261,3,1,7,male,710.45001,3,300210048,759.35999,1,1,1,-47.5
618300,11,1,7,female,722,3,300580128,759.35999,1,1,3,-37.5
630528,5,1,6,female,724,3,300230016,759.35999,1,1,3,-37.5
511230,7,1,10,male,738.5,3,300580128,759.35999,1,1,6,-22.5
113997,3,1,6,male,719,3,300200032,759.35999,1,1,2,-42.5
512910,6,1,9,female,712.5,3,300230016,759.35999,1,1,1,-47.5
618250,4,1,14,male,744.5,3,300580000,759.35999,0,1,8,-12.5
450193,5,1,13,male,739,3,300580064,759.35999,1,1,6,-22.5
407327,6,1,7,male,730,3,300580096,759.35999,1,1,5,-27.5
328899,3,1,6,male,750,3,300460032,759.35999,1,1,9,-7.5
450178,10,1,14,male,747,3,300720032,759.35999,0,0,8,-12.5
404120,6,1,7,male,716,3,300550016,759.35999,1,1,2,-42.5
642480,10,1,6,female,735,3,300580096,759.35999,1,1,6,-22.5
640260,6,1,10,female,728,3,300580128,759.35999,1,1,4,-32.5
222230,4,1,12,female,745,3,301100032,759.35999,0,1,8,-12.5
618300,9,1,12,female,722,3,300580128,759.35999,1,1,3,-37.5
211217,4,1,15,male,756,3,300580096,759.35999,0,1,10,-2.5
644570,6,1,13,male,720,3,300240000,759.35999,1,1,3,-37.5
642420,4,1,15,male,739,3,300580096,759.35999,1,1,6,-22.5
328925,5,no pobre,13,male,790,3,300460032,759.35999,1,1,17,32.5
156552,7,1,10,male,727.33002,3,300830080,759.35999,1,1,4,-32.5
508470,10,1,7,male,722,3,300580096,759.35999,1,1,3,-37.5
401824,6,1,11,male,739.5,3,300580128,759.35999,1,1,7,-17.5
330867,8,1,7,male,756.5,3,302000000,759.35999,1,1,10,-2.5
649480,3,1,8,male,727,3,300580128,759.35999,1,1,4,-32.5
450222,4,1,6,male,720,3,300580064,759.35999,1,1,3,-37.5
230142,4,1,16,male,745,3,300140032,759.35999,1,1,8,-12.5
623482,6,1,15,male,744,3,300660032,759.35999,0,1,7,-17.5
516980,5,1,15,female,729.5,3,300580096,759.35999,0,1,5,-27.5
618100,3,1,14,female,738,3,300580000,759.35999,0,0,6,-22.5
643980,3,1,16,female,722,3,300580192,759.35999,1,1,3,-37.5
118893,3,1,9,female,757,3,300240000,759.35999,1,1,10,-2.5
401130,3,1,8,female,741,3,301550016,759.35999,1,1,7,-17.5
640260,7,1,8,male,728,3,300580128,759.35999,1,1,4,-32.5
642600,4,no pobre,16,male,785,3,300240000,759.35999,0,0,16,27.5
400924,4,1,15,male,728,3,300830016,759.35999,1,1,4,-32.5
328939,5,no pobre,11,male,780.5,3,300460032,759.35999,0,1,15,22.5
156512,3,1,12,male,738.33002,3,300830080,759.35999,0,1,6,-22.5
451633,7,1,14,male,719.33002,3,300230016,759.35999,0,1,2,-42.5
450737,7,1,9,female,715.33002,3,300230016,759.35999,1,1,2,-42.5
623476,4,1,12,female,715,3,300660032,759.35999,1,1,2,-42.5
327386,5,1,15,male,751,3,300790016,759.35999,0,1,9,-7.5
644210,3,1,16,female,735,3,300580192,759.35999,1,1,6,-22.5
327507,3,1,7,female,726,3,301960000,759.35999,1,1,4,-32.5
401136,5,1,7,female,725,3,301550016,759.35999,1,1,4,-32.5
120574,5,1,10,female,718,3,300210048,759.35999,1,1,2,-42.5
644740,5,1,14,female,746,3,300580064,759.35999,0,1,8,-12.5
640270,4,1,8,female,727,3,300580128,759.35999,1,1,4,-32.5
451656,4,1,6,female,749,3,300230016,759.35999,1,1,8,-12.5
644320,3,1,9,male,745,3,300790016,759.35999,1,1,8,-12.5
424571,4,1,14,female,745.14001,3,300230176,759.35999,0,1,8,-12.5
401589,5,1,10,male,747,3,300580128,759.35999,1,1,8,-12.5
423902,8,1,9,male,749.91998,3,300230176,759.35999,1,1,9,-7.5
649060,3,1,15,female,730,3,300580128,759.35999,1,1,5,-27.5
423918,4,1,16,male,726.25,3,300230176,759.35999,0,0,4,-32.5
113969,6,1,13,male,719,3,300200032,759.35999,1,1,2,-42.5
407261,4,1,11,male,736,3,300580096,759.35999,1,1,6,-22.5
118860,4,1,14,male,738,3,300240000,759.35999,1,1,6,-22.5
400289,5,1,13,female,754,3,300550080,759.35999,1,1,9,-7.5
404135,6,1,15,female,734,3,300550016,759.35999,1,1,5,-27.5
156552,8,1,7,male,727.33002,3,300830080,759.35999,0,0,4,-32.5
401341,4,1,9,female,724,3,301550080,759.35999,1,1,3,-37.5
618290,5,1,14,female,743,3,300580128,759.35999,1,1,7,-17.5
404958,4,no pobre,16,male,786,3,300550016,759.35999,1,1,16,27.5
404921,6,1,13,female,728,3,300550016,759.35999,1,1,4,-32.5
642710,7,1,7,male,710,3,300240000,759.35999,1,1,1,-47.5
452346,4,no pobre,15,male,794,3,300580096,759.35999,1,1,17,32.5
517800,4,1,11,female,740,3,300580064,759.35999,0,1,7,-17.5
644570,5,1,14,male,720,3,300240000,759.35999,1,1,3,-37.5
157912,7,1,14,female,746,3,300830016,759.35999,1,1,8,-12.5
313905,4,1,13,male,711,3,300830016,759.35999,1,1,1,-47.5
407022,7,1,13,female,729,3,300580096,759.35999,1,1,4,-32.5
513180,4,1,14,male,742,3,300580096,759.35999,1,1,7,-17.5
657202,5,1,8,female,738,3,300830048,759.35999,1,1,6,-22.5
328888,6,1,12,female,720,3,300460032,759.35999,0,1,3,-37.5
637906,3,1,14,female,735,3,300660032,759.35999,1,1,6,-22.5
637232,6,1,15,female,731,3,300660032,759.35999,0,0,5,-27.5
654252,8,1,8,female,717,3,300830048,759.35999,1,1,2,-42.5
513190,6,1,9,female,732.5,3,300580096,759.35999,1,1,5,-27.5
424571,3,1,16,male,745.14001,3,300230176,759.35999,0,0,8,-12.5
451103,9,1,6,male,749,3,300580128,759.35999,1,1,8,-12.5
514880,5,1,12,male,751,3,300580096,759.35999,1,1,9,-7.5
511750,4,1,14,male,733,3,300580096,759.35999,1,1,5,-27.5
229896,8,no pobre,15,female,807,3,300080032,759.35999,0,0,20,47.5
314012,6,1,9,male,747.5,3,300830048,759.35999,1,1,8,-12.5
632289,4,1,13,female,742,3,302030016,759.35999,0,0,7,-17.5
330824,3,no pobre,9,male,764,3,302000000,759.35999,1,1,11,2.5
516420,4,1,9,female,712,3,300580096,759.35999,1,1,1,-47.5
657122,9,1,7,male,747,3,300830048,759.35999,0,1,8,-12.5
618630,4,1,12,male,753,3,300580000,759.35999,1,1,9,-7.5
332708,8,1,6,female,751,3,300290016,759.35999,1,1,9,-7.5
411077,6,1,9,male,754,3,300580128,759.35999,1,1,9,-7.5
642710,6,1,7,female,710,3,300240000,759.35999,1,1,1,-47.5
222225,5,1,13,male,735,3,301100032,759.35999,0,1,6,-22.5
642480,9,1,8,female,735,3,300580096,759.35999,1,1,6,-22.5
118946,6,1,12,male,738,3,300240032,759.35999,1,1,6,-22.5
112594,5,1,12,female,733.45001,3,301100000,759.35999,0,1,5,-27.5
404956,4,1,13,male,748,3,300550016,759.35999,1,1,8,-12.5
328888,5,1,14,male,720,3,300460032,759.35999,1,1,3,-37.5
404931,6,1,8,male,748,3,300550016,759.35999,1,1,8,-12.5
632289,3,1,16,male,742,3,302030016,759.35999,0,0,7,-17.5
404120,5,1,10,female,716,3,300550016,759.35999,0,1,2,-42.5
407132,6,1,8,male,743.5,3,300580096,759.35999,1,1,7,-17.5
410305,3,1,14,male,713,3,300580064,759.35999,1,1,1,-47.5
657122,6,1,16,female,747,3,300830048,759.35999,1,1,8,-12.5
401825,6,1,9,male,753,3,300580128,759.35999,1,1,9,-7.5
559529,4,1,6,female,704.21002,4,130590024,753,1,1,1,-47.5
684354,5,1,12,female,749.5,4,130370008,753,1,1,10,-2.5
353963,6,1,8,female,721.5,4,130800032,753,1,0,4,-32.5
138434,9,1,7,male,725.5,4,130420024,753,1,1,5,-27.5
284300,2,1,14,female,742,4,130840032,753,0,0,8,-12.5
559691,5,1,8,female,751,4,130300008,753,1,1,10,-2.5
557605,10,1,8,male,746.75,4,130580000,753,1,1,9,-7.5
352852,3,1,13,female,718,4,130460096,753,0,1,4,-32.5
557605,9,1,9,male,746.75,4,130580000,753,1,1,9,-7.5
249615,3,1,14,male,727,4,130060032,753,1,1,5,-27.5
249615,5,1,11,male,727,4,130060032,753,1,1,5,-27.5
284390,3,1,14,male,741,4,130840032,753,0,1,8,-12.5
558679,11,1,10,male,751,4,130160016,753,1,1,10,-2.5
199501,3,1,10,female,711,4,130270000,753,1,1,2,-42.5
558513,2,1,15,male,747.5,4,130770056,753,0,0,9,-7.5
138710,3,1,15,female,736,4,130420024,753,0,0,7,-17.5
559726,4,1,14,male,728.70001,4,130300008,753,1,1,6,-22.5
350727,4,1,16,male,722,4,130680048,753,0,0,4,-32.5
249737,7,1,8,female,710,4,130060032,753,1,1,2,-42.5
251532,3,1,6,male,707,4,130620104,753,1,1,1,-47.5
653439,7,1,8,male,734.5,4,130180048,753,1,1,7,-17.5
249870,3,no pobre,16,female,790,4,130280104,753,0,0,18,37.5
196686,4,1,8,female,733,4,130270000,753,1,1,7,-17.5
251994,3,no pobre,12,female,775.5,4,130710024,753,1,1,15,22.5
251994,5,no pobre,6,male,775.5,4,130710024,753,1,1,15,22.5
353981,3,1,7,male,726.33002,4,130800032,753,0,0,5,-27.5
197922,4,1,6,female,706,4,130530160,753,1,1,1,-47.5
558183,5,1,12,male,741.14001,4,130040016,753,1,1,8,-12.5
481890,10,1,11,female,738.5,4,130840032,753,1,1,8,-12.5
558648,5,1,11,male,745.14001,4,130160072,753,1,1,9,-7.5
559733,3,1,8,female,728,4,130300008,753,1,1,6,-22.5
284390,4,1,13,female,741,4,130840032,753,0,1,8,-12.5
354966,3,1,12,female,711,4,130140016,753,0,1,2,-42.5
197771,5,1,7,male,708,4,130380000,753,1,1,2,-42.5
559715,3,1,13,female,738,4,130300008,753,1,1,8,-12.5
137584,9,no pobre,6,male,787.5,4,130840072,753,1,1,17,32.5
252380,5,1,14,male,749,4,130430000,753,0,1,10,-2.5
558923,5,1,14,male,727,4,130300104,753,0,0,5,-27.5
559715,2,1,14,female,738,4,130300008,753,0,1,8,-12.5
252344,7,1,11,male,730,4,130430000,753,1,1,6,-22.5
559104,4,1,16,female,706,4,130150008,753,0,1,1,-47.5
684388,4,1,9,male,735,4,130370008,753,1,1,7,-17.5
556091,3,1,11,male,752,4,130150048,753,1,1,10,-2.5
501225,3,1,12,male,725,4,130810008,753,1,1,5,-27.5
353965,3,no pobre,16,female,790,4,130800032,753,0,1,18,37.5
558675,5,1,14,female,721,4,130160016,753,0,0,4,-32.5
252350,5,1,16,female,736.5,4,130430000,753,1,1,7,-17.5
250373,3,1,15,male,728,4,130260040,753,0,1,6,-22.5
197771,3,1,16,male,708,4,130380000,753,0,1,2,-42.5
557531,3,1,9,male,747,4,130580000,753,1,1,9,-7.5
354895,7,1,7,female,744,4,130140016,753,1,1,9,-7.5
559516,5,1,9,male,706,4,130590024,753,1,1,1,-47.5
199501,4,1,7,female,711,4,130270000,753,1,1,2,-42.5
196409,6,1,11,male,749,4,130530160,753,1,1,10,-2.5
481220,5,1,11,male,741,4,130840064,753,1,1,8,-12.5
196398,3,1,16,male,724,4,130530160,753,0,1,5,-27.5
197836,5,1,13,male,720.33002,4,130270000,753,1,1,4,-32.5
138723,7,1,12,male,751.79999,4,130420024,753,0,1,10,-2.5
558167,5,1,9,male,717,4,130350024,753,1,1,3,-37.5
249870,4,no pobre,7,male,790,4,130280104,753,1,1,18,37.5
250373,4,1,11,female,728,4,130260040,753,1,1,6,-22.5
252366,6,1,12,male,711,4,130430000,753,1,1,2,-42.5
503327,4,1,7,female,733,4,130140016,753,1,1,7,-17.5
284450,9,1,8,male,744,4,130840032,753,1,1,9,-7.5
249885,8,1,8,male,704,4,130280104,753,1,1,1,-47.5
559635,4,1,8,male,716,4,130010040,753,1,0,3,-37.5
200579,2,1,12,female,725,4,130140016,753,1,1,5,-27.5
197771,4,1,9,female,708,4,130380000,753,1,1,2,-42.5
138700,5,1,11,female,729.25,4,130420024,753,1,1,6,-22.5
137553,3,1,10,male,710,4,130310024,753,1,1,2,-42.5
140300,8,1,9,male,707.95001,4,130300104,753,1,1,1,-47.5
558923,7,1,12,female,727,4,130300104,753,0,0,5,-27.5
249737,5,1,13,male,710,4,130060032,753,1,1,2,-42.5
558974,4,no pobre,15,female,798,4,130300104,753,0,0,20,47.5
558812,3,1,6,male,729,4,130040016,753,1,1,6,-22.5
351599,5,1,13,female,724.5,4,130460096,753,1,1,5,-27.5
504383,5,1,11,female,734,4,130040016,753,1,1,7,-17.5
557504,4,1,15,male,736.33002,4,130580000,753,0,1,7,-17.5
558513,3,1,15,male,747.5,4,130770056,753,0,0,9,-7.5
138724,4,no pobre,13,female,792.5,4,130420024,753,0,1,18,37.5
354052,4,1,13,male,712,4,130490040,753,0,1,2,-42.5
559000,7,1,13,male,724,4,130300104,753,1,1,5,-27.5
354966,4,1,11,male,711,4,130140016,753,1,1,2,-42.5
559114,4,1,14,male,716,4,130150008,753,1,1,3,-37.5
137554,4,1,14,male,726,4,130310024,753,0,0,5,-27.5
196711,3,no pobre,6,male,759,4,130270016,753,1,1,12,7.5
284450,7,1,14,female,744,4,130840032,753,0,0,9,-7.5
252395,4,1,16,female,722,4,130430000,753,0,0,4,-32.5
481290,4,1,9,female,744,4,130840032,753,1,1,9,-7.5
354052,6,1,10,female,712,4,130490040,753,1,1,2,-42.5
558923,3,1,9,female,727,4,130300104,753,1,1,5,-27.5
249615,4,1,12,male,727,4,130060032,753,1,1,5,-27.5
137553,4,1,7,female,710,4,130310024,753,1,1,2,-42.5
354488,5,1,10,male,732,4,130140016,753,1,1,6,-22.5
558893,3,1,15,female,732,4,130300104,753,0,0,6,-22.5
558864,4,no pobre,16,male,798,4,130300104,753,0,0,20,47.5
558177,6,1,11,female,744,4,130040016,753,0,1,9,-7.5
196854,5,1,12,female,711,4,130270016,753,1,1,2,-42.5
559571,6,1,12,male,739,4,130590024,753,1,1,8,-12.5
249646,6,1,13,female,752,4,130060032,753,1,1,10,-2.5
197844,3,1,13,male,713,4,130270000,753,1,0,3,-37.5
559691,3,1,12,female,751,4,130300008,753,0,1,10,-2.5
507568,8,1,8,male,724,4,130140016,753,1,1,5,-27.5
556079,4,1,8,male,749,4,130150048,753,1,1,10,-2.5
137554,5,1,13,female,726,4,130310024,753,1,1,5,-27.5
559294,6,1,9,male,747,4,130590056,753,1,1,9,-7.5
138700,6,1,8,male,729.25,4,130420024,753,1,1,6,-22.5
507579,4,1,14,male,724,4,130140016,753,0,0,5,-27.5
481330,4,1,9,female,715.5,4,130840032,753,1,1,3,-37.5
556153,3,no pobre,10,male,796.70001,4,130150048,753,1,1,19,42.5
558177,8,1,7,male,744,4,130040016,753,1,1,9,-7.5
556079,3,1,12,female,749,4,130150048,753,1,1,10,-2.5
251947,3,1,14,female,709,4,130710064,753,0,1,2,-42.5
353953,7,1,7,male,728.5,4,130800032,753,1,1,6,-22.5
558923,4,1,16,male,727,4,130300104,753,0,0,5,-27.5
250401,6,1,6,female,715,4,130260040,753,1,1,3,-37.5
481890,14,1,6,female,738.5,4,130840032,753,1,1,8,-12.5
558864,8,no pobre,6,female,798,4,130300104,753,1,1,20,47.5
653439,8,1,6,male,734.5,4,130180048,753,1,1,7,-17.5
249869,6,1,8,female,709.5,4,130280104,753,1,1,2,-42.5
503481,5,1,12,female,740,4,130400032,753,1,1,8,-12.5
249889,4,1,8,male,717,4,130280104,753,1,1,3,-37.5
557602,3,no pobre,13,male,775,4,130580000,753,1,1,15,22.5
558893,4,1,12,male,732,4,130300104,753,0,1,6,-22.5
558675,4,1,16,female,721,4,130160016,753,0,0,4,-32.5
558505,4,1,15,male,734,4,130770056,753,0,1,7,-17.5
250363,3,1,14,female,716,4,130260040,753,1,1,3,-37.5
558177,5,1,14,female,744,4,130040016,753,0,1,9,-7.5
200568,4,1,9,male,721,4,130140016,753,1,1,4,-32.5
559516,6,1,7,male,706,4,130590024,753,1,1,1,-47.5
555356,9,1,6,female,710.25,4,130680048,753,0,0,2,-42.5
197791,5,1,11,female,722,4,130380000,753,1,1,4,-32.5
504207,6,1,12,female,732,4,130040016,753,0,1,6,-22.5
558864,7,no pobre,8,male,798,4,130300104,753,1,1,20,47.5
557589,3,1,12,female,748,4,130580000,753,1,1,10,-2.5
653698,5,1,9,female,720.5,4,130180048,753,0,0,4,-32.5
353953,4,1,14,female,728.5,4,130800032,753,1,1,6,-22.5
295881,7,no pobre,11,female,802.75,4,130570096,753,0,1,20,47.5
199531,5,1,13,male,722,4,130270000,753,0,1,4,-32.5
501225,4,1,11,female,725,4,130810008,753,1,1,5,-27.5
197793,4,1,12,male,736,4,130380000,753,1,1,7,-17.5
558644,4,1,13,male,711.5,4,130160072,753,0,0,2,-42.5
